score,train_excess,test_excess,train_cagr,test_cagr,test_mdd,bench_mdd,sharpe,calmar,turnover,holdings,gap,rs_threshold,vol_contract_max,base_tight_max,adtv_min_m,rs_accel_min,price_vs_ma50_min,pct_from_52w_high_min,vol_trend_min,liquidity_power,cap_pct,bear_exposure
-0.048824571645892156,0.017791983933363786,0.010640344392604195,0.2885849501601472,0.16744778720857822,-0.2760505949297302,-0.2611418577155121,0.6559552217308625,0.6065836853247961,1.2746481537084815,39.648148148148145,0.007151639540759591,75,1.0,1.0,25,-99.0,-99.0,-99.0,0.0,1.5,0.18,0.4
-0.05987658424280162,-0.004300178175307812,0.003555804551815589,0.2664927880514756,0.16036324736778962,-0.2721637687512617,-0.2611418577155121,0.755717840619713,0.589216000732082,1.4068630598709932,3.611111111111111,-0.0078559827271234,80,0.85,1.1,10,3.0,-99.0,-20.0,0.95,3.0,0.2,0.4
-0.06327323360811499,-0.11958603123964662,0.05954319037058098,0.15120693498713678,0.216350633186555,-0.23079856519731587,-0.2611418577155121,0.6600375317346667,0.9374002520405231,1.5077851311584822,12.055555555555555,-0.1791292216102276,60,0.85,0.95,10,0.0,-99.0,-20.0,0.85,2.5,0.2,0.4
-0.06796807033215041,-0.14334198817255417,0.005685012228586528,0.12745097805422922,0.16249245504456056,-0.18084112518607764,-0.2611418577155121,0.8411083062458128,0.8985370715724252,1.207450906560874,3.1296296296296298,-0.1490270004011407,70,0.95,0.95,15,3.0,-99.0,-99.0,1.0,2.0,0.12,0.25
-0.07857734415575285,-0.10196773684699623,0.09349628394174658,0.16882522937978717,0.2503037267577206,-0.31121302877213874,-0.2611418577155121,0.6685958231180364,0.8042842156874667,1.6375134285992046,10.703703703703704,-0.1954640207887428,70,0.85,1.1,10,0.0,-99.0,-20.0,0.9,3.0,0.12,0.4
-0.0800632355449018,-0.05792932397586137,-0.0035957094498135778,0.21286364225092202,0.15321173336616045,-0.21147164575301233,-0.2611418577155121,0.758535839550934,0.724502487416699,1.3020490099835555,2.814814814814815,-0.05433361452604779,80,0.95,1.0,25,3.0,-99.0,-20.0,1.0,3.0,0.18,0.5
-0.08063712585908434,-0.01406996811929151,0.014389650856585723,0.2567229981074919,0.17119709367255975,-0.2943098482475148,-0.2611418577155121,0.7241820557460368,0.5816899933589136,1.35163719039521,42.425925925925924,-0.028459618975877232,65,1.0,0.95,25,-99.0,-99.0,-30.0,0.0,1.5,0.25,0.3
-0.08879191947363346,-0.005844493394271177,0.02773531438463528,0.2649484728325122,0.1845427572006093,-0.32089384900470086,-0.2611418577155121,0.7621526193572241,0.5750897306788386,1.4257523211116758,41.5,-0.033579807778906456,60,1.0,1.0,25,-99.0,-99.0,-20.0,0.85,2.0,0.12,0.25
-0.08898859170006804,-0.23919527283429254,-0.029014382100238434,0.031597693392490855,0.1277930607157356,-0.12422171155206707,-0.2611418577155121,0.8244996548698796,1.0287497983971312,0.5833333333333334,0.6851851851851852,-0.2101808907340541,80,1.0,0.85,10,3.0,-99.0,-99.0,1.0,2.0,0.12,0.25
-0.09371160774428827,0.022694509967259524,0.06774296310180605,0.2934874761940429,0.22455040591778008,-0.3348515397595736,-0.2611418577155121,0.6297917359949592,0.6705969041653781,1.6237050364210754,12.88888888888889,-0.04504845313454653,80,0.85,1.0,10,0.0,-99.0,-99.0,0.0,3.0,0.18,0.5
