ticker,rs_pct,vol_trend,adtv_63m,vol_contraction,close,rev_latest_q,rev_ttm,rev_yoy_pct,rev_prior_yoy_pct,rev_accel,latest_q_date,concept
IAG,91.85454545454546,1.08631566300584,95.21788849852426,1.0179722782057432,21.540000915527344,,,,,,,
IBKR,81.45454545454545,0.9667393419733106,428.31361250718135,0.9419901995780411,96.55000305175781,0.643,2.507,15.232974910394265,-50.08517887563884,65.31815378603311,2019-09-30,Revenues
IBRX,96.58181818181818,0.8235440392157484,83.67022511635962,0.8272487855363237,8.399999618530273,0.05124,0.153932,93.90728476821192,167.6394018284192,-73.73211706020729,2026-06-30,Revenues
ILMN,95.05454545454546,1.0471459683954618,371.7889724900745,1.0434191259979437,227.69000244140625,1.159,6.493,9.442870632672333,4.803073967339097,4.639796665333236,2026-06-28,RevenueFromContractWithCustomerExcludingAssessedTax
IMVT,96.94545454545455,0.8737527376532005,49.29757588112241,0.8096562817286703,43.81999969482422,,,,,,,
INGM,81.23636363636363,0.7939742707320708,34.40885243239024,1.0880155679266157,29.290000915527344,14.531069,53.891761,13.577606488563818,13.697251890607184,-0.11964540204336593,2026-06-27,RevenueFromContractWithCustomerExcludingAssessedTax
INTC,98.18181818181819,0.8786799449473149,12794.49459122651,0.6920736204327006,92.08999633789062,16.128,56.217,25.421883505715844,7.184021473119129,18.237862032596716,2026-06-27,RevenueFromContractWithCustomerExcludingAssessedTax
IQV,86.6909090909091,0.8474435445581979,308.2011393591987,0.6484459501355464,262.3800048828125,2.465,8.659,64.66265865063461,52.92981326464906,11.732845385985549,2017-09-30,Revenues
IVZ,83.85454545454546,0.8647581441263574,147.43060394366734,0.6931936424606385,33.310001373291016,1.3418,5.3959,0.3064962248635718,8.466198979591837,-8.159702754728265,2018-09-30,Revenues
JAZZ,90.18181818181819,1.2029804490941285,225.74025068189832,1.0765452754037899,251.10000610351562,0.444613,2.397346,18.231472691349357,215.968475149727,-197.73700245837765,2018-03-31,Revenues
JBHT,84.72727272727273,0.7852586573692071,272.5270251091367,1.0236930617180307,263.3900146484375,1.843334,6.890066,9.030502307088538,-45.06810045875324,54.09860276584178,2017-09-30,Revenues
JHX,81.16363636363636,0.8637084852211184,185.448806197887,0.9136992557535251,29.770000457763672,,,,,,,
KEYS,86.18181818181819,0.9690957592449893,495.4533582776751,0.9269825336276937,325.82000732421875,1.717,8.579,31.470137825421133,23.26656394453005,8.203573880891085,2026-04-30,Revenues
KGS,82.18181818181817,0.9173804366850442,118.17204181618465,0.9189053696889097,60.15999984741211,,,,,,,
KLAC,88.21818181818182,0.7608661856769534,2793.8537026042395,0.5226403056722492,183.77000427246094,,,,,,,
KYMR,95.78181818181818,0.7957841532408604,90.59074598893665,0.7850604549318871,120.2300033569336,0.065,0.113605,466.39944231439523,55.49773755656109,410.9017047578341,2026-06-30,RevenueFromContractWithCustomerExcludingAssessedTax
LB,86.4,1.0667113596165916,26.132886708008296,1.1031745068835668,89.22000122070312,0.06684,0.216209,40.61809690110029,16.049691702122818,24.56840519897747,2026-06-30,RevenueFromContractWithCustomerExcludingAssessedTax
LITE,99.63636363636364,0.9949580118605301,4363.492076782033,0.9964542801664941,956.1400146484375,0.4046,1.5653,34.37396213882431,44.87951807228915,-10.50555593346484,2019-06-29,Revenues
LLY,80.5090909090909,0.9901378438917925,3409.135487243071,1.1106113947301128,1176.0999755859375,22.974,104.218,47.66679521789433,55.54246209443004,-7.8756668765357105,2026-06-30,Revenues
LNTH,86.98181818181818,1.590735666598433,137.31559850960383,0.28818969215958706,100.47000122070312,0.08263,0.502963,1.562211924925331,242.35796504386627,-240.79575311894095,2018-03-31,Revenues
LQDA,96.72727272727273,0.802979309389155,142.43255064992752,0.9892080860271101,69.94000244140625,0.171679,0.37968,1842.72943306552,4158.49358974359,-2315.76415667807,2026-06-30,RevenueFromContractWithCustomerExcludingAssessedTax
LSCC,83.92727272727272,0.93177191604964,250.49361448550755,0.785956208791274,120.47000122070312,0.101484,0.494894,10.343477835404638,-48.312735250900744,58.656213086305385,2018-09-29,Revenues
LTH,88.8,1.0289846829471754,117.39428551918515,0.9584565371474782,44.349998474121094,0.865996,3.198814,13.727019747356753,11.70739376325171,2.0196259841050423,2026-06-30,RevenueFromContractWithCustomerExcludingAssessedTax
M,82.03636363636365,0.8701592164255412,139.03723604159885,0.7225149966787124,22.510000228881836,4.892,19.597,2.0655122052993953,0.2039567611666327,1.8615554441327626,2026-05-02,Revenues
MATX,91.56363636363636,0.8904470827080943,60.998544969395226,0.9315183934865259,222.07000732421875,0.9694,5.0503,16.724864539434076,-3.0946291560102304,19.819493695444308,2026-06-30,RevenueFromContractWithCustomerExcludingAssessedTax
MDB,91.34545454545454,0.9866912142774211,634.3147231772286,1.0916892178675095,440.5799865722656,,,,,,,
MFG,80.14545454545454,0.7624045140277089,37.70456082980292,0.8545409413687708,10.4399995803833,,,,,,,
MKSI,91.78181818181818,1.0107015081316686,471.0284236242385,0.7032941203080674,270.989990234375,1.248,4.287,28.263103802672145,15.17094017094017,13.092163631731975,2026-06-30,RevenueFromContractWithCustomerExcludingAssessedTax
MPC,94.76363636363637,1.0598618025763182,699.748035952444,1.1915417567664226,363.5400085449219,21.048,82.169,2.105365285728146,-47.49293144146714,49.59829672719529,2012-09-30,Revenues
MRK,88.58181818181818,1.026591095852651,1406.3341842617942,1.3129550854988046,149.5399932861328,16.607,65.975,5.06769581171707,4.87475046686844,0.19294534484863046,2026-06-30,Revenues
MRX,93.23636363636363,0.7680539403835841,52.42530265138414,1.1603536700614363,71.37999725341797,,,,,,,
MSGS,88.07272727272726,0.9329725740991268,95.1386554581415,1.1465540052303003,393.6499938964844,0.429954,1.182642,12.334615304224233,-13.469372629260711,25.803987933484944,2024-03-31,Revenues
MT,91.12727272727273,0.8504518442983227,115.36022307385642,0.7886865322995369,74.62999725341797,,,,,,,
MTSI,88.0,0.8683812916500322,533.2533300086855,1.0909228649124647,277.1499938964844,0.342237,1.154883,35.76577184136719,22.49721264842912,13.26855919293807,2026-07-03,Revenues
NBIS,97.52727272727273,1.17847239452509,4802.353307266986,1.0362431503990726,218.47999572753906,,,,,,,
NEM,87.05454545454545,0.9421065739337313,856.6693248670426,0.9974372926531144,132.2899932861328,6.711,28.029,10.28759244042728,-10.764041648335533,21.051634088762814,2016-12-31,Revenues
NET,88.65454545454546,1.154743309819729,998.6175225838313,1.1925413164667622,308.2300109863281,0.696061,2.410159,35.86555953747297,33.536288816018796,2.329270721454172,2026-06-30,RevenueFromContractWithCustomerExcludingAssessedTax
NIQ,90.61818181818182,1.2072394273976252,19.643081004630954,1.4974755386711405,19.06999969482422,1.1242,4.2903,8.013066871637202,11.057045242778756,-3.043978371141554,2026-06-30,RevenueFromContractWithCustomerExcludingAssessedTax
NOK,92.5090909090909,0.7611331258824257,1176.17645606661,0.7186101352942156,10.59000015258789,,,,,,,
NTAP,92.07272727272728,0.8791259796243062,519.7037243059673,0.9220791128797222,190.63999938964844,1.6301,6.1814,4.126477163845417,2.2694094226940944,1.8570677411513223,2013-01-25,Revenues
NTRA,93.96363636363635,1.05914393306624,385.6937659476386,1.3177416030175841,338.70001220703125,0.056656,0.211063,5.134628588394663,3.1413511849799938,1.9932774034146692,2017-09-30,Revenues
NUE,86.61818181818181,0.9593600669672904,399.3882251436264,0.9606211791710857,252.3699951171875,7.44416,32.434149,-15.173363276507699,-15.184764538514978,0.0114012620072792,2024-09-28,Revenues
NVT,84.0,0.9741176581884804,337.7943926488483,0.8672671653596513,155.5500030517578,1.4713,4.7304,52.76710621949954,53.46595823551217,-0.6988520160126299,2026-06-30,RevenueFromContractWithCustomerExcludingAssessedTax
OGC,80.58181818181818,1.206975782362943,12.067491220828463,1.0578444482474612,31.450000762939453,,,,,,,
OII,92.43636363636364,0.797169471715397,48.31314503281608,0.8423490759683636,51.209999084472656,0.768184,4.274356,10.029634998231067,2.6546166698541045,7.375018328376963,2026-06-30,Revenues
OKTA,94.98181818181818,1.0338013345485095,512.777708043925,1.3815860883021003,172.91000366210938,0.805,3.04,10.576923076923077,11.19186046511628,-0.6149373881932032,2026-07-31,RevenueFromContractWithCustomerExcludingAssessedTax
ONTO,94.83636363636364,0.8888115214831863,378.79839766511463,0.9129712896287324,292.6199951171875,0.343129,1.106868,35.304834047721386,9.505376828065279,25.799457219656105,2026-06-30,Revenues
OSCR,94.18181818181817,0.9691276225879658,174.80421021354312,0.9646416306119983,30.049999237060547,4.88022,21.287551,70.40201540183209,52.55393247398534,17.848082927846747,2026-06-30,Revenues
OVV,85.38181818181818,1.0065397115544268,194.51466888484046,1.0138474236045902,65.18000030517578,3.013,9.929,29.982743744607422,6.520824568784183,23.46191917582324,2026-06-30,Revenues
